,기준_년_코드,기준_분기_코드,서비스_업종_코드,점포_수,당월_매출_금액,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,폐업_률,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_1_유동인구_수,시간대_2_유동인구_수,시간대_3_유동인구_수,시간대_4_유동인구_수,시간대_5_유동인구_수,시간대_6_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,집객시설_수,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수,총 상주인구 수,남성 상주인구 수,여성 상주인구 수,연령대 10 상주인구 수,연령대 20 상주인구 수,연령대 30 상주인구 수,연령대 40 상주인구 수,연령대 50 상주인구 수,연령대 60 이상 상주인구 수,남성연령대 10 상주인구 수,남성연령대 20 상주인구 수,남성연령대 30 상주인구 수,남성연령대 40 상주인구 수,남성연령대 50 상주인구 수,남성연령대 60 이상 상주인구 수,여성연령대 10 상주인구 수,여성연령대 20 상주인구 수,여성연령대 30 상주인구 수,여성연령대 40 상주인구 수,여성연령대 50 상주인구 수,여성연령대 60 이상 상주인구 수,총 가구 수,아파트 가구 수,비 아파트 가구 수
12,2018,1,CS300011,0.2823529411764709,0.3866675960572732,0.3849765396694275,0.35375661695976424,0.3844269112392424,0.4155186201413027,0.31423362815500144,0.3498359797238329,0.3513001687802273,0.38646358823572535,0.31664616053436834,0.5531286689062737,0.4810818349085353,0.3654430685400999,0.36419544871168,0.3800716460284493,0.41781538958455705,0.3574140137042672,0.36214933601278,0.3742844263999038,0.4091558150498799,0.2652084936388409,0.3049772673060981,0.29030996237541823,0.578272507484189,3,0.2598281341785668,0.1196064974349954,0.4184904164430313,0.6698664884487446,0.7382211504843799,0.19453856336873954,0.07019022907373472,0.1328454167387091,0.06974366572825608,0.1972732205842453,0.016114197794683316,0.2726443461461848,0.3008935790022874,0.38321320386281743,0.2895920451916186,0.119917909460666,0.15992264149482344,0.1942983811566354,0.16713140160879442,0.21290063659674274,0.6983114760967026,0.7525859627258822,1.0,0.06199857018031614,0.10021607161230586,0.037971408241154025,0.3771929824561403,0.12125340599455042,0.07279205904810382,0.03945456577623785,0.07160135462022255,0.2431506849315068,0.15555555555555556,0.13280475718533205,0.1684350132625994,0.16372640049520273,0.07505938242280287,0.25559105431309903,0.3978494623655914,0.14085778781038372,0.034131522516082924,0.010338794337521884,0.11831519167061053,0.21305841924398636,0.009950248756218907,0.11111111111111116,0.0,0.2857142857142857,0.05555555555555555,0.0,0.008264462809917356,0.0,0.04814814814814813,0.3333333333333333,0.0,0.16666666666666669,0.06666666666666665,0.0,0.2222222222222222,0.14285714285714285,0.07692307692307691,0.0,0.0,0.0,0.027888446215139442,0.21428571428571427,0.0,0.21428571428571427
13,2018,2,CS300011,0.2941176470588238,0.4888162660439138,0.4904787694745006,0.4415863743642777,0.500615791036553,0.5068559961220636,0.466352425481523,0.3767055994523398,0.4640036717529609,0.4543577959362524,0.42709547944960624,0.6629369193273549,0.4916956890287538,0.5368091535187164,0.4587646169836134,0.4671744570150623,0.4986374352487412,0.3664743408712203,0.5138479387918309,0.3282159918358553,0.4666755084001016,0.4122692346257973,0.4577974222372224,0.4616035702855383,0.6510942558020586,1,0.28981146805404345,0.1513316685073951,0.4464947298185739,0.5359752115072072,0.7560579937147505,0.22836490476040386,0.10038478777216414,0.17017854380329245,0.15007161554798246,0.2438048295197613,0.08660911188990511,0.30324152388299896,0.318439907442686,0.3930230377727799,0.3605227961467486,0.14376384709500345,0.1652560419393057,0.20003067135411706,0.23390766373436075,0.2945383411956676,0.7065655507604645,0.7471421288166318,1.0,0.03491143061402808,0.049799362074287486,0.025551458697199048,0.017543859649122806,0.048024523160762944,0.043395265970984975,0.008494467419246643,0.0841799709724238,0.25,0.0,0.0,0.10610079575596816,0.09811203961621792,0.08052256532066511,0.19488817891373802,0.03225806451612903,0.10428893905191873,0.018048606147248042,0.0,0.14434453383814486,0.2920962199312715,0.1791044776119403,0.9861111111111112,0.07169117647058823,0.5714285714285714,0.9444444444444444,0.2580645161290323,0.1487603305785124,0.23357664233576644,0.1185185185185185,0.0,0.7777777777777777,1.0,0.8666666666666667,0.9090909090909092,0.7777777777777777,0.5714285714285714,0.7692307692307692,0.10169491525423732,0.045454545454545456,0.10434782608695653,0.043824701195219126,1.0,0.0,1.0
14,2018,3,CS300011,0.24705882352941175,0.4181026503670591,0.4087927378455611,0.3935888283459966,0.397097209659964,0.4739606068502995,0.3852400318153203,0.3230879138049909,0.3582799867327202,0.38204340318429403,0.4066886654957281,0.9341444829634584,0.4715287488117347,0.4392052894226248,0.3779474519262973,0.4076921202298531,0.4534206611715793,0.3272191443042195,0.4188106808669221,0.3251522898550297,0.4332817216166778,0.3179201785981418,0.3340229686250258,0.33536496404507404,0.41431248519082203,3,0.30067334204589596,0.18409423183950768,0.43257903640756507,0.5433115117639017,0.7904031070630144,0.2227335287504859,0.11432343516082115,0.17124325455687106,0.17664839235442287,0.4702903138283441,0.16645183349004194,0.3000528028178366,0.2833724741557729,0.3796874511678622,0.5013120693449811,0.19713096458450446,0.2299421553519851,0.18301271699402136,0.21279757049456,0.3038746127910525,0.6662504713621321,0.6940293434543703,1.0,0.03491143061402808,0.049799362074287486,0.025551458697199048,0.017543859649122806,0.048024523160762944,0.043395265970984975,0.008494467419246643,0.0841799709724238,0.25,0.0,0.0,0.10610079575596816,0.09811203961621792,0.08052256532066511,0.19488817891373802,0.03225806451612903,0.10428893905191873,0.018048606147248042,0.0,0.14434453383814486,0.2920962199312715,0.1791044776119403,0.9861111111111112,0.07169117647058823,0.5714285714285714,0.9444444444444444,0.2580645161290323,0.1487603305785124,0.23357664233576644,0.1185185185185185,0.0,0.7777777777777777,1.0,0.8666666666666667,0.9090909090909092,0.7777777777777777,0.5714285714285714,0.7692307692307692,0.10169491525423732,0.045454545454545456,0.10434782608695653,0.043824701195219126,1.0,0.0,1.0
15,2018,4,CS300011,0.20588235294117666,0.5767716668743539,0.580107172023794,0.5190100766014383,0.5935272069529742,0.5307139320055057,0.4437437993749508,0.4715915119505432,0.6600669210673985,0.5410446832879514,0.494008852721941,1.0,0.5877986218995207,0.8068013043921136,0.546160773455253,0.5184843853033432,0.5107077595265817,0.5895511413765242,0.4987262127875502,0.3766212108778959,0.546229227046955,0.5355352915653689,0.4504856273686224,0.4952173465440052,0.8308737541943831,2,0.18941825466833265,0.08538336654334266,0.3071314258120615,0.4592706229020156,0.5718877925108434,0.11641766739160128,0.03025706384367005,0.10940813002211323,0.11474786388106885,0.27921226372433755,0.0,0.19911088907930224,0.19494784690075045,0.2966586374574762,0.3718263440951236,0.09218031811117357,0.10657314986177684,0.11551714923705007,0.13017932661538273,0.17239059019174807,0.5274060418150586,0.5445306746728602,1.0,0.03491143061402808,0.049799362074287486,0.025551458697199048,0.017543859649122806,0.048024523160762944,0.043395265970984975,0.008494467419246643,0.0841799709724238,0.25,0.0,0.0,0.10610079575596816,0.09811203961621792,0.08052256532066511,0.19488817891373802,0.03225806451612903,0.10428893905191873,0.018048606147248042,0.0,0.14434453383814486,0.2920962199312715,0.17081260364842454,0.9583333333333336,0.06617647058823528,0.8571428571428571,0.8333333333333333,0.2096774193548388,0.1487603305785124,0.22627737226277375,0.1148148148148148,0.6666666666666666,0.6666666666666665,0.9166666666666669,0.8,0.8181818181818185,0.8148148148148149,0.5714285714285714,0.6923076923076922,0.06779661016949155,0.05454545454545455,0.11304347826086955,0.03585657370517928,0.9107142857142856,0.0,0.9107142857142856
16,2019,1,CS300011,0.14117647058823524,0.2648485601504883,0.2482461067150909,0.2651641005874139,0.2455570926949554,0.2346249177155525,0.18600493765120416,0.24206458507525874,0.25158564354142793,0.2745803528480601,0.2544800963651679,0.8057254237116374,0.9791046167519272,0.3172748205074859,0.22474306882738934,0.2552711159880557,0.27337656164976465,0.3033913792231434,0.2493629620174604,0.19704217928018955,0.2510591510413007,0.1948375706544706,0.2742265401344067,0.29119243255102395,1.0,2,0.13820139796447495,0.10003013411845453,0.18139098204337195,0.7144310949769885,0.22000171815470188,0.06877291686365976,0.06810316702899323,0.07634294606375525,0.3690522052649776,0.7707786922311659,0.3664518334900419,0.11853442142972324,0.11963550579279747,0.12804755946379853,0.19615013459291986,0.08061076022618302,0.07725977435166759,0.10825361492114904,0.1384943591802929,0.13410346559517827,0.256555076046424,0.35921939613663395,1.0,0.3639685439669553,0.14363617656137465,0.5024904586325118,1.0,0.9305177111716619,0.3883939933825401,0.2323683916396557,0.16110304789550073,0.9195205479452052,1.0,0.7888999008919725,0.3457117595048629,0.0,0.0,0.7859424920127793,0.7526881720430108,0.9146726862302484,0.4056468906361687,0.3690154286623191,0.5305253194510176,1.0,0.17081260364842454,0.9583333333333336,0.06617647058823528,0.8571428571428571,0.8333333333333333,0.2096774193548388,0.1487603305785124,0.22627737226277375,0.1148148148148148,0.6666666666666666,0.6666666666666665,0.9166666666666669,0.8,0.8181818181818185,0.8148148148148149,0.5714285714285714,0.6923076923076922,0.06779661016949155,0.05454545454545455,0.11304347826086955,0.03585657370517928,0.9107142857142856,0.0,0.9107142857142856
17,2019,2,CS300011,0.07058823529411784,0.3271031523602407,0.3355582147493697,0.2846308607324453,0.3011366021020222,0.3419706218711084,0.24034302458364776,0.2507733281608057,0.4182462548478654,0.2959113667553845,0.2718316099645092,0.5132246793120705,0.5715614148994078,0.4839177726954269,0.2664412870443005,0.2953638723529656,0.3661108486155337,0.30642987879879313,0.35174479484070315,0.1659849806682279,0.2831015010630281,0.3075789648981877,0.3728681874435086,0.4982975042727341,0.8027626368098559,2,0.1438839532583135,0.10119801143654678,0.19218257781287068,0.8173519449549644,0.21355664016845904,0.07412850253727109,0.0735594088537776,0.0827084603554496,0.3732207240578852,0.8597042597449581,0.3948371655697069,0.12309064062149233,0.11146306137431417,0.12619208291422096,0.2162233847438784,0.07502438742105089,0.10377190469184366,0.12070804356261723,0.11802677977587313,0.13596831675554355,0.2709808522227343,0.3730074208349856,1.0,1.0,1.0,1.0,0.5789473684210527,1.0,0.8644693306184779,1.0,1.0,1.0,0.42222222222222217,1.0,0.7692307692307692,0.8978644382544106,1.0,1.0,0.5161290322580645,0.9106094808126409,0.9029664045746963,1.0,1.0,0.9312714776632304,0.17081260364842454,0.9583333333333336,0.06617647058823528,0.8571428571428571,0.8333333333333333,0.2096774193548388,0.1487603305785124,0.22627737226277375,0.1148148148148148,0.6666666666666666,0.6666666666666665,0.9166666666666669,0.8,0.8181818181818185,0.8148148148148149,0.5714285714285714,0.6923076923076922,0.06779661016949155,0.05454545454545455,0.11304347826086955,0.03585657370517928,0.9107142857142856,0.0,0.9107142857142856
18,2019,3,CS300011,0.09411764705882364,0.2641272305928608,0.2663813057060257,0.23660043299697106,0.4338928948615571,0.26213772926042256,0.1515886577127481,0.20992023249890876,0.21878991270121834,0.22541800834270445,0.2492883972649263,0.474507481699991,0.3417845261511502,0.4111963109138389,0.20827908834615072,0.24104165178909934,0.2945307808388935,0.23980563192209314,0.28907389725335725,0.2388565146494148,0.2511642751585639,0.1883670557933757,0.2914931897949743,0.3848310613783548,0.6719781377944194,2,0.1658740530828504,0.12403001300525113,0.21322088757000676,0.8418062791439465,0.25524986164858937,0.09156239165379647,0.09054403868611133,0.09697057940285198,0.3944485602805354,1.0,0.4324164458500727,0.1324497029446266,0.12424080301302465,0.13994900043869346,0.2536554534116625,0.11793178135643663,0.1298503937617606,0.15083103104545165,0.11747712926826208,0.13969801907627388,0.2751204592114636,0.41801393530844616,1.0,1.0,1.0,1.0,0.5789473684210527,1.0,0.8644693306184779,1.0,1.0,1.0,0.42222222222222217,1.0,0.7692307692307692,0.8978644382544106,1.0,1.0,0.5161290322580645,0.9106094808126409,0.9029664045746963,1.0,1.0,0.9312714776632304,0.17081260364842454,0.9583333333333336,0.06617647058823528,0.8571428571428571,0.8333333333333333,0.2096774193548388,0.1487603305785124,0.22627737226277375,0.1148148148148148,0.6666666666666666,0.6666666666666665,0.9166666666666669,0.8,0.8181818181818185,0.8148148148148149,0.5714285714285714,0.6923076923076922,0.06779661016949155,0.05454545454545455,0.11304347826086955,0.03585657370517928,0.9107142857142856,0.0,0.9107142857142856
19,2019,4,CS300011,0.0,0.3055132922656294,0.31962387355656546,0.25664796581239324,0.2646268329628798,0.3384081002968543,0.3796210350430413,0.2615013879801265,0.26838182942037997,0.2704216150911916,0.24101990881296045,0.4889034539841845,0.280780399737182,0.4304500012252428,0.27689353223799185,0.2678306548823963,0.3446771789272607,0.26365899429996104,0.3419298229011191,0.2750666591315696,0.2924787577691023,0.25757996056820875,0.32847779880556216,0.5102433774582864,0.3282737494373128,1,0.1759097006029272,0.1283396244913967,0.2297345577403394,0.920500630344639,0.24769197881475294,0.0852441663777435,0.09300308257082136,0.12334037073774445,0.4756210796661233,0.8776227729040429,0.4215437216856142,0.1512152552715867,0.1401953899235725,0.15781852443892955,0.2587457181392881,0.11458367778843292,0.12801903375432672,0.13125713050893534,0.131554707794245,0.17063868749083802,0.33950224158880465,0.4370531920919957,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5976027397260273,0.0222222222222222,0.08919722497522299,0.0,0.03218817703497368,0.028978622327790974,0.4984025559105432,0.0,0.0,0.0,0.02179099729600764,0.0,0.6632302405498283,0.1691542288557214,1.0,0.0588235294117647,0.7142857142857142,0.8333333333333333,0.1774193548387097,0.10743801652892562,0.23357664233576644,0.13703703703703699,0.3333333333333333,0.7777777777777777,0.9166666666666669,0.6000000000000001,0.8636363636363639,1.0,0.5714285714285714,0.6153846153846153,0.03389830508474577,0.03636363636363636,0.11304347826086955,0.03984063745019921,0.9553571428571428,0.0,0.9553571428571428
20,2020,2,CS300011,0.07647058823529429,0.10111596912980034,0.09477631744920267,0.10123797233964343,0.08760063290857499,0.12259783583568692,0.02904435149260437,0.08040782129986823,0.11918250254796715,0.10633117364697606,0.09545905066613294,0.2335851326342684,0.02258804001140344,0.23825437662012985,0.08756118434649313,0.1027577797344234,0.0,0.10929016139702637,0.09947647297380596,0.0,0.04039048938888204,0.12764610601387005,0.19951821654706772,0.15302485839844646,0.4016591298148053,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006623203437546299,0.5903160893551597,0.24783314813231896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5976027397260273,0.0222222222222222,0.08919722497522299,0.0,0.03218817703497368,0.028978622327790974,0.4984025559105432,0.0,0.0,0.0,0.02179099729600764,0.0,0.6632302405498283,0.1691542288557214,1.0,0.0588235294117647,0.7142857142857142,0.8333333333333333,0.1774193548387097,0.10743801652892562,0.23357664233576644,0.13703703703703699,0.3333333333333333,0.7777777777777777,0.9166666666666669,0.6000000000000001,0.8636363636363639,1.0,0.5714285714285714,0.6153846153846153,0.03389830508474577,0.03636363636363636,0.11304347826086955,0.03984063745019921,0.9553571428571428,0.0,0.9553571428571428
21,2020,1,CS300011,0.058823529411764934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2602254718479857,0.0,0.0,0.0,0.0,0.04226297368243213,0.0,0.0,0.0024664918665660146,0.0,0.0,0.0,0.0,0.0,2,0.03577419027700979,0.026840992782229844,0.04588181938310898,0.17632941962726126,0.06396530126643983,0.008519294817242949,0.02419863830254321,0.019248969414591092,0.10063713142687812,0.6114452383105725,0.2757739977775879,0.02990157175333813,0.029824908431716424,0.03511283913377139,0.06617344145913395,0.014562183790218562,0.03608902035790895,0.025670993960996258,0.035890421273231554,0.02320490052124513,0.048711610173042284,0.1198776411941313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5976027397260273,0.0222222222222222,0.08919722497522299,0.0,0.03218817703497368,0.028978622327790974,0.4984025559105432,0.0,0.0,0.0,0.02179099729600764,0.0,0.6632302405498283,0.1691542288557214,1.0,0.0588235294117647,0.7142857142857142,0.8333333333333333,0.1774193548387097,0.10743801652892562,0.23357664233576644,0.13703703703703699,0.3333333333333333,0.7777777777777777,0.9166666666666669,0.6000000000000001,0.8636363636363639,1.0,0.5714285714285714,0.6153846153846153,0.03389830508474577,0.03636363636363636,0.11304347826086955,0.03984063745019921,0.9553571428571428,0.0,0.9553571428571428
