,기준_년_코드,기준_분기_코드,서비스_업종_코드,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수,당월_매출_금액,당월_매출_건수,주중_매출_비율,주말_매출_비율,월요일_매출_비율,화요일_매출_비율,수요일_매출_비율,목요일_매출_비율,금요일_매출_비율,토요일_매출_비율,일요일_매출_비율,시간대_00~06_매출_비율,시간대_06~11_매출_비율,시간대_11~14_매출_비율,시간대_14~17_매출_비율,시간대_17~21_매출_비율,시간대_21~24_매출_비율,남성_매출_비율,여성_매출_비율,연령대_10_매출_비율,연령대_20_매출_비율,연령대_30_매출_비율,연령대_40_매출_비율,연령대_50_매출_비율,연령대_60_이상_매출_비율,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
10,2017,3,CS300011,0.388235294117647,0.38235294117647056,0.5,0.4,2,0.36363636363636365,0.0,0.47950684519729503,0.515452069642121,0.16666666666666785,0.833333333333333,0.0,0.3999999999999999,0.5,0.5,0.25,0.7999999999999998,0.33333333333333304,0.0,0.0,0.5714285714285714,0.40000000000000036,0.5,0.9999999999999998,0.4166666666666665,0.5384615384615383,0.5,0.6153846153846154,0.3333333333333335,0.40000000000000036,0.625,0.5714285714285714,0.48070140284877344,0.43382215558856263,0.43136630211583427,0.5067079398608104,0.4677587675817404,0.43763425158436925,0.42345225650166884,0.4811458415519221,0.38012707110597277,0.6914305824676987,0.6046554189564703,0.5705266988462675,0.4059538405363383,0.4617990827745698,0.5281097049417751,0.43441972332670986,0.4626150541539598,0.4355632416405786,0.4657855027876213,0.37308017748306255,0.44272263387527644,0.5081468822526407,0.5380449988741584,0.48935732306466606,0.5608941841610087,0.4437487250893546,0.5340663302090843,0.4794176086006613,0.49356954113298973,0.4941346955041118,0.6081043791554077,0.5019753086419753,0.7326203208556149,0.7743732590529248,0.5799978393561281,0.5047913388776504,0.4966681019000855,0.544734667833741,0.45887426686091937,0.5168974202086032,0.47809901125360754,0.4798357138187027,0.4627722198228686,0.5231743885740038,0.6173918212077985,0.7072269977714105
11,2017,4,CS300011,0.3529411764705883,0.34705882352941186,0.5,0.5,2,0.3030303030303031,0.0,0.5893153789912231,0.41349086772193333,0.3333333333333339,0.666666666666667,0.5,0.20000000000000018,0.0,0.5,0.5,0.19999999999999973,1.0,0.0,0.0,0.4285714285714286,0.5999999999999996,0.5,0.857142857142857,0.25,0.6923076923076925,0.75,0.6923076923076925,0.16666666666666652,0.6000000000000001,0.375,0.5714285714285714,0.550143679677106,0.5933172765668425,0.6795941728987208,0.5343946719665059,0.3968488340287897,0.46151495239175105,0.5248370295647643,0.5564100387219535,0.6351935001483007,0.9258145102327743,0.5044966054615171,0.6477091207702724,0.5596307037083268,0.5634415568352493,0.579498514474062,0.5661143168739514,0.5382336830826122,0.5622509444074465,0.5828054886694543,0.43384555177465434,0.5402734538518245,0.5660550576023535,0.6050727674541101,0.37956778648253886,0.4725654610673211,0.46074162106551486,0.36334843959213103,0.2902970492938587,0.38117477679943107,0.4040720211571206,0.4228532454482503,0.5346068875893437,0.9572192513368983,0.5226937571686056,0.4438142566484813,0.42144676706375966,0.3966955423732217,0.4381927799546804,0.3641828932508555,0.4016613622601357,0.40109974555576433,0.38487386300371085,0.3245871961284292,0.41434836115299944,0.46672907750832143,0.5703915950334288
12,2018,1,CS300011,0.2823529411764709,0.27647058823529447,0.5,0.6000000000000001,3,0.5151515151515151,0.0,0.3866675960572732,0.3063559558816552,0.16666666666666785,0.833333333333333,0.0,0.3999999999999999,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.14285714285714302,1.0,0.666666666666667,0.7142857142857142,0.3333333333333335,0.6153846153846159,0.75,1.0000000000000004,0.0,0.0,0.375,0.5714285714285714,0.3849765396694275,0.35375661695976424,0.38442691123924244,0.4155186201413027,0.31423362815500144,0.3498359797238329,0.3513001687802273,0.38646358823572535,0.31664616053436834,0.5531286689062737,0.4810818349085353,0.3654430685400999,0.36419544871167997,0.38007164602844934,0.41781538958455705,0.3574140137042672,0.36214933601278004,0.3742844263999038,0.40915581504987986,0.2652084936388409,0.3049772673060981,0.29030996237541823,0.578272507484189,0.2849156818483601,0.3436926429824637,0.29020957313774354,0.3008977924262711,0.24679082881947023,0.2977148826715594,0.2900409375792486,0.37312111793157665,0.3069655620532814,0.44919786096256686,0.2765852859249549,0.28649237472766886,0.3229302464973402,0.3065903985115217,0.3085084626522582,0.2601701189741,0.3008713139908268,0.3025666421899281,0.31167814807550187,0.21559869133333726,0.22656128126462483,0.33196623870660963,0.42031200254695955
13,2018,2,CS300011,0.2941176470588238,0.28823529411764737,0.5,0.8,1,0.15151515151515152,0.0,0.4888162660439138,0.5119010089103367,0.6666666666666679,0.33333333333333304,0.0,1.0,1.0,0.0,0.25,0.19999999999999973,0.33333333333333304,0.0,0.0,0.7142857142857142,0.20000000000000018,0.666666666666667,0.7142857142857142,0.0,1.0,0.5,0.4615384615384617,0.16666666666666652,0.20000000000000018,0.875,0.9999999999999999,0.4904787694745006,0.4415863743642777,0.500615791036553,0.5068559961220636,0.466352425481523,0.3767055994523398,0.46400367175296087,0.45435779593625236,0.42709547944960624,0.6629369193273549,0.4916956890287538,0.5368091535187164,0.45876461698361337,0.4671744570150623,0.4986374352487412,0.3664743408712203,0.5138479387918309,0.32821599183585526,0.46667550840010164,0.41226923462579734,0.4577974222372224,0.4616035702855383,0.6510942558020586,0.49084450936130664,0.548569380493628,0.48610679981907357,0.5000257493047687,0.4832513005696949,0.45259895883628437,0.5252037821975872,0.558752323383784,0.5358609486679662,0.893048128342246,0.7984597738816975,0.579691748140946,0.5394957668389899,0.4823834393398224,0.49260898374549056,0.3831225327460259,0.5363363705210967,0.3332194880377056,0.46434423225136656,0.4697592692291764,0.5102612101988109,0.6486715406562054,1.0
14,2018,3,CS300011,0.24705882352941178,0.24117647058823533,0.5,0.7000000000000001,3,0.4242424242424243,0.0,0.41810265036705907,0.4536712042503076,0.3333333333333339,0.666666666666667,0.0,0.3999999999999999,1.0,0.5,0.5,0.3999999999999999,1.0,0.0,1.0,0.5714285714285714,0.20000000000000018,0.5,0.857142857142857,0.16666666666666652,0.7692307692307692,0.5,0.6153846153846154,0.16666666666666652,0.6000000000000001,0.5,0.7142857142857143,0.4087927378455611,0.3935888283459966,0.397097209659964,0.4739606068502995,0.3852400318153203,0.32308791380499086,0.3582799867327202,0.382043403184294,0.40668866549572813,0.9341444829634584,0.4715287488117347,0.4392052894226248,0.3779474519262973,0.4076921202298531,0.45342066117157925,0.3272191443042195,0.418810680866922,0.32515228985502975,0.4332817216166778,0.3179201785981418,0.3340229686250258,0.33536496404507404,0.414312485190822,0.43163258531403526,0.492049865739416,0.40728849786701904,0.49371716963641976,0.42744428779896615,0.4049828374783822,0.4247871608158533,0.4844300746086042,0.5015594541910331,0.6363636363636364,0.678354907422579,0.4915554835340932,0.4506331010714018,0.4446918301010836,0.4595518761810492,0.3416675480826643,0.46478459050139687,0.3230246418142386,0.4269400014661333,0.3846722712939353,0.4132303745688385,0.5235378031383737,0.7497612225405923
15,2018,4,CS300011,0.20588235294117663,0.20000000000000018,0.5,0.4,2,0.3030303030303031,0.0,0.5767716668743539,0.38708459811755824,0.3333333333333339,0.666666666666667,0.5,0.20000000000000018,0.5,0.25,0.5,0.3999999999999999,0.6666666666666661,0.0,0.0,0.5714285714285714,0.5999999999999996,0.33333333333333304,0.857142857142857,0.3333333333333335,0.6153846153846159,0.5,0.6923076923076925,0.3333333333333335,0.40000000000000036,0.5,0.7142857142857143,0.580107172023794,0.5190100766014383,0.5935272069529742,0.5307139320055057,0.4437437993749508,0.4715915119505432,0.6600669210673985,0.5410446832879514,0.49400885272194095,1.0,0.5877986218995207,0.8068013043921136,0.546160773455253,0.5184843853033432,0.5107077595265817,0.5895511413765242,0.4987262127875502,0.3766212108778959,0.546229227046955,0.535535291565369,0.4504856273686224,0.49521734654400523,0.8308737541943831,0.37123058026822464,0.41469322395937214,0.4186584835880198,0.4067188519243313,0.3283454115241605,0.3230680092352802,0.37996594573053655,0.40913942385288615,0.42162443144899286,0.9197860962566845,0.5453055874160249,0.4672752480239112,0.3972016183412002,0.3665734880410849,0.37432000196330256,0.3262421994684208,0.37946190708829985,0.26243617548113873,0.35494691210530793,0.3491394865908997,0.33310800270396757,0.4472182596291013,0.8634829672078956
16,2019,1,CS300011,0.14117647058823524,0.1352941176470588,0.0,0.1,2,0.33333333333333337,0.0,0.2648485601504883,0.18912561455597504,0.3333333333333339,0.666666666666667,0.5,0.20000000000000018,1.0,0.5,0.0,0.5999999999999996,0.33333333333333304,0.0,1.0,0.7142857142857142,0.20000000000000018,0.5,0.7142857142857142,0.25,0.6923076923076925,0.5,0.23076923076923084,0.16666666666666652,0.8000000000000003,0.875,0.9999999999999999,0.2482461067150909,0.2651641005874139,0.2455570926949554,0.23462491771555252,0.18600493765120418,0.24206458507525874,0.25158564354142793,0.27458035284806015,0.2544800963651679,0.8057254237116374,0.9791046167519272,0.3172748205074859,0.22474306882738937,0.25527111598805574,0.27337656164976465,0.3033913792231434,0.2493629620174604,0.19704217928018955,0.25105915104130067,0.1948375706544706,0.2742265401344067,0.29119243255102395,1.0,0.1689101712919931,0.2243293474270816,0.14992949189822,0.18829608267243453,0.15892095998944705,0.16638428246613585,0.17891533528964243,0.22945920476495427,0.2179272254710851,0.8288770053475936,0.32262821563165656,0.20906930265219034,0.18730426313029147,0.1869231644442858,0.20138576442004857,0.18690909587190235,0.19665039771191142,0.1505319421438208,0.17705739119408634,0.1536204275056648,0.2349418473644983,0.3306437232524964,0.35994906080865974
17,2019,2,CS300011,0.07058823529411784,0.06470588235294139,0.0,0.0,2,0.33333333333333337,0.0,0.3271031523602407,0.2956120993327,0.6666666666666679,0.33333333333333304,0.25,0.6000000000000001,0.5,0.25,1.0,0.19999999999999973,0.6666666666666661,0.0,1.0,0.857142857142857,0.40000000000000036,0.16666666666666696,0.7142857142857142,0.16666666666666652,0.7692307692307692,0.25,0.0769230769230771,0.6666666666666665,1.0,0.875,0.8571428571428571,0.3355582147493697,0.28463086073244526,0.3011366021020222,0.3419706218711084,0.24034302458364776,0.2507733281608057,0.4182462548478654,0.29591136675538454,0.27183160996450917,0.5132246793120705,0.5715614148994078,0.4839177726954269,0.2664412870443005,0.2953638723529656,0.36611084861553383,0.30642987879879313,0.35174479484070315,0.1659849806682279,0.28310150106302806,0.3075789648981877,0.3728681874435086,0.49829750427273406,0.8027626368098559,0.271084517328376,0.33832511005321286,0.2650217732565874,0.2697840491640059,0.24847270658653015,0.2816848241170738,0.2882585226243524,0.346234946815988,0.3284535412605588,0.839572192513369,0.9077502867442241,0.4354597670105692,0.3003296620963512,0.2583777103044554,0.28381993242966874,0.27859114466936663,0.3140841084407259,0.16772827404839566,0.24250439344678035,0.3237825909470085,0.41349903801154386,0.49671600095102236,0.777968799745304
18,2019,3,CS300011,0.09411764705882364,0.08823529411764719,0.0,0.2,2,0.2424242424242424,0.0,0.2641272305928608,0.2749204227111843,1.0,0.0,0.75,0.6000000000000001,1.0,0.25,0.25,0.0,0.33333333333333304,0.0,0.0,0.7142857142857142,0.5999999999999996,0.16666666666666696,0.857142857142857,0.25,0.6923076923076925,0.5,0.23076923076923084,0.5,0.6000000000000001,0.75,0.9999999999999999,0.26638130570602575,0.23660043299697103,0.43389289486155713,0.26213772926042256,0.1515886577127481,0.20992023249890873,0.21878991270121834,0.22541800834270445,0.24928839726492627,0.474507481699991,0.3417845261511502,0.4111963109138389,0.20827908834615072,0.24104165178909936,0.2945307808388935,0.23980563192209314,0.28907389725335725,0.2388565146494148,0.2511642751585639,0.1883670557933757,0.2914931897949743,0.3848310613783548,0.6719781377944194,0.27238580533793655,0.27933427561428914,0.3153973730188997,0.30393621038898616,0.2146372832727363,0.25828058747618754,0.273006557258269,0.2800035403943375,0.2784990253411306,0.4652406417112299,0.71554972964116,0.3418768793100344,0.266325766089758,0.25356112644257695,0.3103981414068699,0.24899945067880402,0.2968633644957336,0.22406461858979834,0.2444975422454426,0.27718648499943793,0.34342987884145393,0.4284207085116501,0.567080547596307
19,2019,4,CS300011,0.0,0.0,0.5,0.4,1,0.21212121212121213,1.0,0.3055132922656294,0.2651518426399311,0.8333333333333339,0.16666666666666696,0.5,0.6000000000000001,0.5,0.75,0.25,0.0,0.33333333333333304,0.0,0.0,0.7142857142857142,1.0,0.16666666666666696,0.7142857142857142,0.25,0.6923076923076925,0.75,0.3846153846153846,0.5,0.6000000000000001,0.625,0.5714285714285714,0.31962387355656546,0.25664796581239324,0.2646268329628798,0.3384081002968543,0.37962103504304134,0.2615013879801265,0.26838182942038,0.27042161509119156,0.24101990881296045,0.48890345398418444,0.280780399737182,0.4304500012252428,0.27689353223799185,0.2678306548823963,0.3446771789272607,0.26365899429996104,0.3419298229011191,0.2750666591315696,0.2924787577691023,0.25757996056820875,0.32847779880556216,0.5102433774582864,0.3282737494373128,0.2531735493294383,0.28601117441158025,0.21160412583257207,0.29641741339650496,0.25319680443224263,0.25296064471385554,0.2507843350360468,0.304406229011449,0.2630539311241066,0.2245989304812834,0.48910371948222187,0.3694160859936261,0.26971978721810147,0.2364811051148596,0.2764739085264596,0.23837469164656466,0.2870846001457724,0.2366331392271043,0.22543186541688706,0.2743289533624806,0.3686929090184251,0.41237220637184974,0.4546959567016874
20,2020,2,CS300011,0.07647058823529429,0.07647058823529429,0.0,0.1,0,0.0,1.0,0.10111596912980034,0.14441894081811463,0.8333333333333339,0.33333333333333304,0.25,0.6000000000000001,0.5,0.75,0.5,0.19999999999999973,0.33333333333333304,0.0,0.0,0.9999999999999998,0.5999999999999996,0.833333333333333,0.0,0.5,0.4615384615384617,0.0,0.0,0.6666666666666665,0.8000000000000003,1.0,0.8571428571428571,0.09477631744920267,0.10123797233964343,0.087600632908575,0.12259783583568692,0.02904435149260437,0.08040782129986823,0.11918250254796714,0.10633117364697606,0.09545905066613294,0.2335851326342684,0.022588040011403437,0.23825437662012985,0.08756118434649313,0.1027577797344234,0.0,0.10929016139702635,0.09947647297380596,0.0,0.04039048938888204,0.12764610601387005,0.19951821654706775,0.15302485839844643,0.40165912981480534,0.1282631788607091,0.17255303220808804,0.12083935682420868,0.16931026195626053,0.09466333588912801,0.1197162697193423,0.13626055138934173,0.1784879392301725,0.16514619883040935,0.0748663101604278,0.01720465344912339,0.27299735321125695,0.18324717164905974,0.13829552274101325,0.0,0.18603564105101178,0.13025914911311273,0.0019467545552348947,0.062300759417429935,0.22861436338573127,0.24476972942991349,0.34128328578221595,0.987010506208214
21,2020,1,CS300011,0.05882352941176494,0.05882352941176494,0.0,0.2,2,0.2424242424242424,1.0,0.0,0.0,1.0,0.16666666666666696,0.25,0.3999999999999999,1.0,0.75,0.75,0.0,0.33333333333333304,0.0,0.0,0.4285714285714286,0.7999999999999998,0.666666666666667,0.5714285714285714,0.16666666666666652,0.7692307692307692,0.25,0.6923076923076925,0.5,0.20000000000000018,0.75,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2602254718479857,0.0,0.0,0.0,0.0,0.042262973682432134,0.0,0.0,0.0024664918665660146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035789370352494604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
