,기준_년_코드,기준_분기_코드,상권코드,폐업률
0,2018,4,1000001,2.7649769585253456
1,2018,4,1000002,3.2520325203252036
2,2018,4,1000003,2.6578073089700998
3,2018,4,1000004,9.63855421686747
4,2018,4,1000005,3.076923076923077
5,2018,4,1000006,4.0
6,2018,4,1000007,4.878048780487805
7,2018,4,1000008,2.5316455696202533
8,2018,4,1000009,4.10958904109589
9,2018,4,1000010,2.2222222222222223
10,2018,4,1000011,1.550387596899225
11,2018,4,1000012,5.47945205479452
12,2018,4,1000013,0.0
13,2018,4,1000014,4.761904761904762
14,2018,4,1000015,3.7037037037037033
15,2018,4,1000016,2.5
16,2018,4,1000017,0.6339144215530903
17,2018,4,1000018,2.7522935779816518
18,2018,4,1000019,3.5398230088495577
19,2018,4,1000020,3.6363636363636362
20,2018,4,1000021,0.0
21,2018,4,1000022,1.5151515151515151
22,2018,4,1000023,0.0
23,2018,4,1000024,0.0
24,2018,4,1000025,10.0
25,2018,4,1000026,0.0
26,2018,4,1000027,1.7543859649122806
27,2018,4,1000028,4.186046511627907
28,2018,4,1000029,6.451612903225806
29,2018,4,1000030,5.357142857142857
30,2018,4,1000031,6.666666666666667
31,2018,4,1000032,2.7149321266968327
32,2018,4,1000033,2.9069767441860463
33,2018,4,1000034,2.4752475247524752
34,2018,4,1000035,0.8849557522123894
35,2018,4,1000036,4.62962962962963
36,2018,4,1000037,1.5151515151515151
37,2018,4,1000038,3.614457831325301
38,2018,4,1000039,0.8968609865470852
39,2018,4,1000040,0.0
40,2018,4,1000041,1.7543859649122806
41,2018,4,1000042,1.9230769230769231
42,2018,4,1000043,2.3529411764705883
43,2018,4,1000044,3.571428571428571
44,2018,4,1000045,2.9629629629629632
45,2018,4,1000046,3.731343283582089
46,2018,4,1000047,4.678362573099415
47,2018,4,1000048,1.5037593984962405
48,2018,4,1000049,2.083333333333333
49,2018,4,1000050,0.0
50,2018,4,1000051,2.4242424242424243
51,2018,4,1000052,2.1505376344086025
52,2018,4,1000053,2.3622047244094486
53,2018,4,1000054,0.7633587786259541
54,2018,4,1000055,0.9009009009009009
55,2018,4,1000056,1.680672268907563
56,2018,4,1000057,2.312138728323699
57,2018,4,1000058,4.285714285714286
58,2018,4,1000059,1.9607843137254901
59,2018,4,1000060,3.508771929824561
60,2018,4,1000061,0.0
61,2018,4,1000062,3.875968992248062
62,2018,4,1000063,2.7027027027027026
63,2018,4,1000064,0.9615384615384616
64,2018,4,1000065,1.4492753623188406
65,2018,4,1000066,1.8018018018018018
66,2018,4,1000067,3.1055900621118013
67,2018,4,1000068,1.910828025477707
68,2018,4,1000069,4.716981132075472
69,2018,4,1000070,2.8846153846153846
70,2018,4,1000071,4.609929078014184
71,2018,4,1000072,4.310344827586207
72,2018,4,1000073,3.787878787878788
73,2018,4,1000074,5.660377358490567
74,2018,4,1000075,2.380952380952381
75,2018,4,1000076,0.0
76,2018,4,1000077,3.255813953488372
77,2018,4,1000078,2.586206896551724
78,2018,4,1000079,2.476780185758514
79,2018,4,1000080,1.5384615384615385
80,2018,4,1000081,1.6129032258064515
81,2018,4,1000082,0.9900990099009901
82,2018,4,1000083,0.0
83,2018,4,1000084,5.691056910569105
84,2018,4,1000085,3.1088082901554404
85,2018,4,1000086,5.88235294117647
86,2018,4,1000087,3.7383177570093453
87,2018,4,1000088,2.7210884353741496
88,2018,4,1000089,0.0
89,2018,4,1000090,3.571428571428571
90,2018,4,1000091,4.4692737430167595
91,2018,4,1000092,4.672897196261682
92,2018,4,1000093,0.0
93,2018,4,1000094,0.6369426751592357
94,2018,4,1000095,0.0
95,2018,4,1000096,3.1746031746031744
96,2018,4,1000097,2.197802197802198
97,2018,4,1000098,4.3478260869565215
98,2018,4,1000099,2.3391812865497075
99,2018,4,1000100,5.555555555555555
100,2018,4,1000101,4.3478260869565215
101,2018,4,1000102,4.25531914893617
102,2018,4,1000103,1.4925373134328357
103,2018,4,1000104,4.433497536945813
104,2018,4,1000105,0.628930817610063
105,2018,4,1000106,2.803738317757009
106,2018,4,1000107,2.3952095808383236
107,2018,4,1000108,5.699481865284974
108,2018,4,1000109,1.7045454545454544
109,2018,4,1000110,0.881057268722467
110,2018,4,1000111,3.1746031746031744
111,2018,4,1000112,1.0526315789473684
112,2018,4,1000113,2.371541501976284
113,2018,4,1000114,2.197802197802198
114,2018,4,1000115,1.875
115,2018,4,1000116,1.6483516483516485
116,2018,4,1000117,4.597701149425287
117,2018,4,1000118,1.7482517482517483
118,2018,4,1000119,6.299212598425196
119,2018,4,1000120,2.909090909090909
120,2018,4,1000121,3.6036036036036037
121,2018,4,1000122,1.1904761904761905
122,2018,4,1000123,7.003891050583658
123,2018,4,1000124,1.2307692307692308
124,2018,4,1000125,3.1645569620253164
125,2018,4,1000126,3.0
126,2018,4,1000127,6.211180124223603
127,2018,4,1000128,5.932203389830509
128,2018,4,1000129,2.3622047244094486
129,2018,4,1000130,10.0
130,2018,4,1000131,5.9259259259259265
131,2018,4,1000132,3.3333333333333335
132,2018,4,1000133,3.2432432432432434
133,2018,4,1000134,3.571428571428571
134,2018,4,1000135,4.201680672268908
135,2018,4,1000136,5.963302752293578
136,2018,4,1000137,4.455445544554455
137,2018,4,1000138,1.4598540145985401
138,2018,4,1000139,2.8089887640449436
139,2018,4,1000140,2.8368794326241136
140,2018,4,1000141,5.217391304347826
141,2018,4,1000142,4.225352112676056
142,2018,4,1000143,1.4084507042253522
143,2018,4,1000144,1.9417475728155338
144,2018,4,1000145,0.0
145,2018,4,1000146,2.127659574468085
146,2018,4,1000147,3.4482758620689653
147,2018,4,1000148,2.9268292682926833
148,2018,4,1000149,2.0618556701030926
149,2018,4,1000150,1.36986301369863
150,2018,4,1000151,3.061224489795918
151,2018,4,1000152,5.932203389830509
152,2018,4,1000153,2.4096385542168677
153,2018,4,1000154,4.191616766467066
154,2018,4,1000155,0.6944444444444444
155,2018,4,1000156,2.6785714285714284
156,2018,4,1000157,1.7241379310344827
157,2018,4,1000158,1.8450184501845017
158,2018,4,1000159,2.73972602739726
159,2018,4,1000160,3.0534351145038165
160,2018,4,1000161,2.793296089385475
161,2018,4,1000162,3.6363636363636362
162,2018,4,1000163,0.0
163,2018,4,1000164,1.694915254237288
164,2018,4,1000165,2.803738317757009
165,2018,4,1000166,2.1164021164021163
166,2018,4,1000167,2.4390243902439024
167,2018,4,1000168,8.695652173913043
168,2018,4,1000169,5.194805194805195
169,2018,4,1000170,2.1739130434782608
170,2018,4,1000171,2.5
171,2018,4,1000172,4.385964912280701
172,2018,4,1000173,5.343511450381679
173,2018,4,1000174,2.5316455696202533
174,2018,4,1000175,3.5502958579881656
175,2018,4,1000176,3.827751196172249
176,2018,4,1000177,3.1746031746031744
177,2018,4,1000178,4.23728813559322
178,2018,4,1000179,0.0
179,2018,4,1000180,4.0650406504065035
180,2018,4,1000181,0.9259259259259258
181,2018,4,1000182,1.3888888888888888
182,2018,4,1000183,0.0
183,2018,4,1000184,0.0
184,2018,4,1000185,3.8461538461538463
185,2018,4,1000186,0.0
186,2018,4,1000187,4.0
187,2018,4,1000188,2.0
188,2018,4,1000189,3.5532994923857872
189,2018,4,1000190,4.060913705583756
190,2018,4,1000191,1.4705882352941175
191,2018,4,1000192,2.898550724637681
192,2018,4,1000193,5.747126436781609
193,2018,4,1000194,4.761904761904762
194,2018,4,1000195,2.0
195,2018,4,1000196,4.411764705882353
196,2018,4,1000197,6.976744186046512
197,2018,4,1000198,0.0
198,2018,4,1000199,1.9417475728155338
199,2018,4,1000200,0.0
200,2018,4,1000201,1.8604651162790697
201,2018,4,1000202,3.571428571428571
202,2018,4,1000203,3.389830508474576
203,2018,4,1000204,2.380952380952381
204,2018,4,1000205,0.9345794392523363
205,2018,4,1000206,4.0
206,2018,4,1000207,0.8620689655172413
207,2018,4,1000208,3.225806451612903
208,2018,4,1000209,3.389830508474576
209,2018,4,1000210,2.209944751381215
210,2018,4,1000211,0.0
211,2018,4,1000212,0.0
212,2018,4,1000213,1.2048192771084338
213,2018,4,1000214,2.7906976744186047
214,2018,4,1000215,1.0
215,2018,4,1000216,1.9607843137254901
216,2018,4,1000217,1.9230769230769231
217,2018,4,1000218,1.2658227848101267
218,2018,4,1000219,0.0
219,2018,4,1000220,2.857142857142857
220,2018,4,1000221,8.379888268156424
221,2018,4,1000222,2.877697841726619
222,2018,4,1000223,4.761904761904762
223,2018,4,1000224,1.8018018018018018
224,2018,4,1000225,2.127659574468085
225,2018,4,1000226,3.7037037037037033
226,2018,4,1000227,3.4482758620689653
227,2018,4,1000228,0.8849557522123894
228,2018,4,1000229,3.6585365853658534
229,2018,4,1000230,3.418803418803419
230,2018,4,1000231,3.9603960396039604
231,2018,4,1000232,5.405405405405405
232,2018,4,1000233,5.3097345132743365
233,2018,4,1000234,2.9702970297029703
234,2018,4,1000235,2.2857142857142856
235,2018,4,1000236,2.380952380952381
236,2018,4,1000237,2.631578947368421
237,2018,4,1000238,3.8461538461538463
238,2018,4,1000239,2.34375
239,2018,4,1000240,5.797101449275362
240,2018,4,1000241,3.614457831325301
241,2018,4,1000242,5.217391304347826
242,2018,4,1000243,2.7777777777777777
243,2018,4,1000244,3.896103896103896
244,2018,4,1000245,5.69620253164557
245,2018,4,1000246,2.5423728813559325
246,2018,4,1000247,3.3112582781456954
247,2018,4,1000248,3.067484662576687
248,2018,4,1000249,3.8461538461538463
249,2018,4,1000250,0.0
250,2018,4,1000251,1.6666666666666667
251,2018,4,1000252,1.7543859649122806
252,2018,4,1000253,3.3333333333333335
253,2018,4,1000254,4.046242774566474
254,2018,4,1000255,3.5294117647058822
255,2018,4,1000256,2.8846153846153846
256,2018,4,1000257,1.0752688172043012
257,2018,4,1000258,1.1299435028248588
258,2018,4,1000259,2.7522935779816518
259,2018,4,1000260,5.555555555555555
