,기준_년_코드,기준_분기_코드,상권코드,폐업률
0,2015,1,1000001,3.2432432432432434
1,2015,1,1000002,3.7593984962406015
2,2015,1,1000003,5.016722408026756
3,2015,1,1000004,2.380952380952381
4,2015,1,1000005,4.615384615384616
5,2015,1,1000006,1.3888888888888888
6,2015,1,1000007,6.403940886699508
7,2015,1,1000008,2.4096385542168677
8,2015,1,1000009,3.9735099337748347
9,2015,1,1000010,3.3557046979865772
10,2015,1,1000011,3.6764705882352944
11,2015,1,1000012,3.4482758620689653
12,2015,1,1000013,2.631578947368421
13,2015,1,1000014,6.451612903225806
14,2015,1,1000015,2.8169014084507045
15,2015,1,1000016,3.867403314917127
16,2015,1,1000017,1.1272141706924315
17,2015,1,1000018,3.571428571428571
18,2015,1,1000019,8.035714285714286
19,2015,1,1000020,0.7575757575757576
20,2015,1,1000021,4.938271604938271
21,2015,1,1000022,0.0
22,2015,1,1000023,3.125
23,2015,1,1000024,7.317073170731707
24,2015,1,1000025,0.0
25,2015,1,1000026,1.6666666666666667
26,2015,1,1000027,0.0
27,2015,1,1000028,3.056768558951965
28,2015,1,1000029,2.898550724637681
29,2015,1,1000030,4.4692737430167595
30,2015,1,1000031,1.5873015873015872
31,2015,1,1000032,2.314814814814815
32,2015,1,1000033,5.88235294117647
33,2015,1,1000034,4.975124378109453
34,2015,1,1000035,6.666666666666667
35,2015,1,1000036,3.3057851239669422
36,2015,1,1000037,6.153846153846154
37,2015,1,1000038,5.208333333333334
38,2015,1,1000039,2.8301886792452833
39,2015,1,1000040,0.6535947712418301
40,2015,1,1000041,2.803738317757009
41,2015,1,1000042,2.5316455696202533
42,2015,1,1000043,1.25
43,2015,1,1000044,3.4013605442176873
44,2015,1,1000045,5.6000000000000005
45,2015,1,1000046,2.0408163265306123
46,2015,1,1000047,6.043956043956044
47,2015,1,1000048,1.6528925619834711
48,2015,1,1000049,4.545454545454546
49,2015,1,1000050,4.0
50,2015,1,1000051,6.329113924050633
51,2015,1,1000052,2.312138728323699
52,2015,1,1000053,5.208333333333334
53,2015,1,1000054,1.7543859649122806
54,2015,1,1000055,4.3478260869565215
55,2015,1,1000056,2.803738317757009
56,2015,1,1000057,3.5294117647058822
57,2015,1,1000058,4.166666666666666
58,2015,1,1000059,3.571428571428571
59,2015,1,1000060,2.1505376344086025
60,2015,1,1000061,3.0303030303030303
61,2015,1,1000062,6.0344827586206895
62,2015,1,1000063,4.0
63,2015,1,1000064,2.9702970297029703
64,2015,1,1000065,0.641025641025641
65,2015,1,1000066,1.7857142857142856
66,2015,1,1000067,3.125
67,2015,1,1000068,4.848484848484849
68,2015,1,1000069,3.2520325203252036
69,2015,1,1000070,3.0
70,2015,1,1000071,3.4653465346534658
71,2015,1,1000072,4.504504504504505
72,2015,1,1000073,6.6815144766147
73,2015,1,1000074,6.349206349206349
74,2015,1,1000075,0.7042253521126761
75,2015,1,1000076,4.477611940298507
76,2015,1,1000077,4.639175257731959
77,2015,1,1000078,4.201680672268908
78,2015,1,1000079,3.5608308605341246
79,2015,1,1000080,2.072538860103627
80,2015,1,1000081,5.181347150259067
81,2015,1,1000082,3.4482758620689653
82,2015,1,1000083,5.555555555555555
83,2015,1,1000084,3.0303030303030303
84,2015,1,1000085,6.211180124223603
85,2015,1,1000086,2.479338842975207
86,2015,1,1000087,3.1578947368421053
87,2015,1,1000088,7.142857142857142
88,2015,1,1000089,0.0
89,2015,1,1000090,5.319148936170213
90,2015,1,1000091,3.3980582524271843
91,2015,1,1000092,4.9504950495049505
92,2015,1,1000093,7.142857142857142
93,2015,1,1000094,5.333333333333334
94,2015,1,1000095,8.0
95,2015,1,1000096,11.320754716981133
96,2015,1,1000097,2.857142857142857
97,2015,1,1000098,4.316546762589928
98,2015,1,1000099,1.5957446808510638
99,2015,1,1000100,4.545454545454546
100,2015,1,1000101,3.278688524590164
101,2015,1,1000102,4.761904761904762
102,2015,1,1000103,3.149606299212598
103,2015,1,1000104,2.127659574468085
104,2015,1,1000105,2.0202020202020203
105,2015,1,1000106,3.414634146341464
