,기준_년_코드,기준_분기_코드,상권코드,폐업률
0,2015,2,1000001,2.6737967914438503
1,2015,2,1000002,2.9850746268656714
2,2015,2,1000003,3.3783783783783785
3,2015,2,1000004,4.761904761904762
4,2015,2,1000005,1.4705882352941175
5,2015,2,1000006,1.3888888888888888
6,2015,2,1000007,2.4154589371980677
7,2015,2,1000008,7.4074074074074066
8,2015,2,1000009,2.5806451612903225
9,2015,2,1000010,5.47945205479452
10,2015,2,1000011,2.9850746268656714
11,2015,2,1000012,6.896551724137931
12,2015,2,1000013,0.8547008547008548
13,2015,2,1000014,1.6129032258064515
14,2015,2,1000015,3.4965034965034967
15,2015,2,1000016,3.1914893617021276
16,2015,2,1000017,0.964630225080386
17,2015,2,1000018,4.504504504504505
18,2015,2,1000019,1.7543859649122806
19,2015,2,1000020,3.0534351145038165
20,2015,2,1000021,0.0
21,2015,2,1000022,2.898550724637681
22,2015,2,1000023,4.6875
23,2015,2,1000024,4.878048780487805
24,2015,2,1000025,6.521739130434782
25,2015,2,1000026,3.225806451612903
26,2015,2,1000027,0.0
27,2015,2,1000028,1.7316017316017316
28,2015,2,1000029,2.941176470588235
29,2015,2,1000030,3.888888888888889
30,2015,2,1000031,3.0534351145038165
31,2015,2,1000032,3.7383177570093453
32,2015,2,1000033,6.0109289617486334
33,2015,2,1000034,1.9900497512437811
34,2015,2,1000035,3.7037037037037033
35,2015,2,1000036,1.6129032258064515
36,2015,2,1000037,4.6875
37,2015,2,1000038,5.376344086021505
38,2015,2,1000039,1.8867924528301887
39,2015,2,1000040,2.631578947368421
40,2015,2,1000041,1.8691588785046727
41,2015,2,1000042,4.516129032258064
42,2015,2,1000043,6.493506493506493
43,2015,2,1000044,2.6490066225165565
44,2015,2,1000045,1.574803149606299
45,2015,2,1000046,5.517241379310345
46,2015,2,1000047,3.3707865168539324
47,2015,2,1000048,0.0
48,2015,2,1000049,2.840909090909091
49,2015,2,1000050,0.0
50,2015,2,1000051,0.6172839506172839
51,2015,2,1000052,3.4090909090909087
52,2015,2,1000053,5.714285714285714
53,2015,2,1000054,4.201680672268908
54,2015,2,1000055,3.571428571428571
55,2015,2,1000056,5.769230769230769
56,2015,2,1000057,2.923976608187134
57,2015,2,1000058,1.5625
58,2015,2,1000059,1.7543859649122806
59,2015,2,1000060,6.521739130434782
60,2015,2,1000061,4.0
61,2015,2,1000062,0.847457627118644
62,2015,2,1000063,1.9417475728155338
63,2015,2,1000064,5.05050505050505
64,2015,2,1000065,1.2903225806451613
65,2015,2,1000066,7.017543859649122
66,2015,2,1000067,1.2269938650306749
67,2015,2,1000068,2.3952095808383236
68,2015,2,1000069,2.479338842975207
69,2015,2,1000070,4.878048780487805
70,2015,2,1000071,3.864734299516908
71,2015,2,1000072,5.128205128205128
72,2015,2,1000073,3.624733475479744
73,2015,2,1000074,4.838709677419355
74,2015,2,1000075,3.546099290780142
75,2015,2,1000076,1.4084507042253522
76,2015,2,1000077,3.6269430051813467
77,2015,2,1000078,4.23728813559322
78,2015,2,1000079,3.488372093023256
79,2015,2,1000080,2.094240837696335
80,2015,2,1000081,1.0101010101010102
81,2015,2,1000082,2.2988505747126435
82,2015,2,1000083,1.8518518518518516
83,2015,2,1000084,5.343511450381679
84,2015,2,1000085,4.3478260869565215
85,2015,2,1000086,6.779661016949152
86,2015,2,1000087,4.123711340206185
87,2015,2,1000088,0.78125
88,2015,2,1000089,0.0
