,기준_년_코드,기준_분기_코드,상권코드,폐업률
0,2018,1,1000001,2.5380710659898478
1,2018,1,1000002,3.149606299212598
2,2018,1,1000003,2.341137123745819
3,2018,1,1000004,5.681818181818182
4,2018,1,1000005,5.797101449275362
5,2018,1,1000006,1.3157894736842104
6,2018,1,1000007,5.263157894736842
7,2018,1,1000008,1.282051282051282
8,2018,1,1000009,2.857142857142857
9,2018,1,1000010,5.185185185185185
10,2018,1,1000011,4.0
11,2018,1,1000012,4.166666666666666
12,2018,1,1000013,1.5873015873015872
13,2018,1,1000014,0.0
14,2018,1,1000015,4.285714285714286
15,2018,1,1000016,1.4925373134328357
16,2018,1,1000017,1.244167962674961
17,2018,1,1000018,7.563025210084033
18,2018,1,1000019,4.385964912280701
19,2018,1,1000020,3.389830508474576
20,2018,1,1000021,11.428571428571429
21,2018,1,1000022,4.3478260869565215
22,2018,1,1000023,0.0
23,2018,1,1000024,2.631578947368421
24,2018,1,1000025,3.125
25,2018,1,1000026,3.75
26,2018,1,1000027,3.4482758620689653
27,2018,1,1000028,3.6036036036036037
28,2018,1,1000029,7.575757575757576
29,2018,1,1000030,3.3707865168539324
30,2018,1,1000031,3.1746031746031744
31,2018,1,1000032,3.125
32,2018,1,1000033,7.386363636363637
33,2018,1,1000034,2.8846153846153846
34,2018,1,1000035,5.357142857142857
35,2018,1,1000036,8.849557522123893
36,2018,1,1000037,1.5151515151515151
37,2018,1,1000038,1.1363636363636365
38,2018,1,1000039,2.336448598130841
39,2018,1,1000040,1.935483870967742
40,2018,1,1000041,0.8620689655172413
41,2018,1,1000042,2.515723270440252
42,2018,1,1000043,3.3707865168539324
43,2018,1,1000044,2.112676056338028
44,2018,1,1000045,4.37956204379562
45,2018,1,1000046,1.4492753623188406
46,2018,1,1000047,1.6666666666666667
47,2018,1,1000048,0.7692307692307693
48,2018,1,1000049,2.631578947368421
49,2018,1,1000050,3.7037037037037033
50,2018,1,1000051,1.2269938650306749
51,2018,1,1000052,4.324324324324325
52,2018,1,1000053,7.936507936507936
53,2018,1,1000054,6.2015503875969
54,2018,1,1000055,3.6036036036036037
55,2018,1,1000056,7.758620689655173
56,2018,1,1000057,2.857142857142857
57,2018,1,1000058,2.8368794326241136
58,2018,1,1000059,3.7037037037037033
59,2018,1,1000060,1.8691588785046727
60,2018,1,1000061,3.6363636363636362
61,2018,1,1000062,6.451612903225806
62,2018,1,1000063,4.424778761061947
63,2018,1,1000064,7.6923076923076925
64,2018,1,1000065,4.3478260869565215
65,2018,1,1000066,2.6785714285714284
66,2018,1,1000067,3.1446540880503147
67,2018,1,1000068,3.205128205128205
68,2018,1,1000069,1.7543859649122806
69,2018,1,1000070,1.9417475728155338
70,2018,1,1000071,3.308823529411765
71,2018,1,1000072,1.694915254237288
72,2018,1,1000073,7.74818401937046
73,2018,1,1000074,8.333333333333332
74,2018,1,1000075,0.7407407407407408
75,2018,1,1000076,2.8169014084507045
76,2018,1,1000077,2.8301886792452833
77,2018,1,1000078,3.2520325203252036
78,2018,1,1000079,3.206997084548105
79,2018,1,1000080,2.0202020202020203
80,2018,1,1000081,2.6881720430107525
81,2018,1,1000082,2.0618556701030926
82,2018,1,1000083,4.0
83,2018,1,1000084,5.555555555555555
84,2018,1,1000085,3.015075376884422
85,2018,1,1000086,1.6129032258064515
86,2018,1,1000087,5.405405405405405
87,2018,1,1000088,1.4084507042253522
88,2018,1,1000089,6.976744186046512
89,2018,1,1000090,4.444444444444445
90,2018,1,1000091,4.395604395604396
91,2018,1,1000092,1.8518518518518516
92,2018,1,1000093,3.1914893617021276
93,2018,1,1000094,2.3952095808383236
94,2018,1,1000095,1.3157894736842104
95,2018,1,1000096,8.064516129032258
96,2018,1,1000097,6.8181818181818175
97,2018,1,1000098,5.88235294117647
98,2018,1,1000099,2.2222222222222223
99,2018,1,1000100,9.03954802259887
100,2018,1,1000101,6.0606060606060606
101,2018,1,1000102,4.2105263157894735
102,2018,1,1000103,3.816793893129771
103,2018,1,1000104,2.4154589371980677
104,2018,1,1000105,4.761904761904762
105,2018,1,1000106,5.188679245283019
106,2018,1,1000107,3.4090909090909087
107,2018,1,1000108,9.67741935483871
108,2018,1,1000109,2.515723270440252
109,2018,1,1000110,2.4390243902439024
110,2018,1,1000111,1.6666666666666667
111,2018,1,1000112,3.0456852791878175
