,기준_년_코드,기준_분기_코드,상권코드,폐업률
0,2019,4,1000001,0.91324200913242
1,2019,4,1000002,0.8403361344537815
2,2019,4,1000003,2.341137123745819
3,2019,4,1000004,3.614457831325301
4,2019,4,1000005,1.5151515151515151
5,2019,4,1000006,4.054054054054054
6,2019,4,1000007,0.9345794392523363
7,2019,4,1000008,1.2195121951219512
8,2019,4,1000009,3.0534351145038165
9,2019,4,1000010,3.6764705882352944
10,2019,4,1000011,4.032258064516129
11,2019,4,1000012,4.225352112676056
12,2019,4,1000013,1.36986301369863
13,2019,4,1000014,0.0
14,2019,4,1000015,1.4084507042253522
15,2019,4,1000016,2.380952380952381
16,2019,4,1000017,0.4885993485342019
17,2019,4,1000018,3.6036036036036037
18,2019,4,1000019,5.1020408163265305
19,2019,4,1000020,5.769230769230769
20,2019,4,1000021,0.0
21,2019,4,1000022,5.633802816901409
22,2019,4,1000023,0.0
23,2019,4,1000024,6.25
24,2019,4,1000025,2.857142857142857
25,2019,4,1000026,0.0
26,2019,4,1000027,3.3333333333333335
27,2019,4,1000028,1.8518518518518516
28,2019,4,1000029,1.5873015873015872
29,2019,4,1000030,0.5952380952380952
30,2019,4,1000031,0.819672131147541
31,2019,4,1000032,1.7543859649122806
32,2019,4,1000033,4.166666666666666
33,2019,4,1000034,0.9708737864077669
34,2019,4,1000035,1.8018018018018018
35,2019,4,1000036,0.0
36,2019,4,1000037,3.0303030303030303
37,2019,4,1000038,2.3529411764705883
38,2019,4,1000039,0.4444444444444444
39,2019,4,1000040,1.282051282051282
40,2019,4,1000041,4.716981132075472
41,2019,4,1000042,1.8633540372670807
42,2019,4,1000043,2.3255813953488373
43,2019,4,1000044,2.127659574468085
44,2019,4,1000045,0.7246376811594203
45,2019,4,1000046,3.7593984962406015
46,2019,4,1000047,2.9940119760479043
47,2019,4,1000048,2.272727272727273
48,2019,4,1000049,2.73972602739726
49,2019,4,1000050,0.0
50,2019,4,1000051,0.6060606060606061
51,2019,4,1000052,2.247191011235955
52,2019,4,1000053,5.6000000000000005
53,2019,4,1000054,6.422018348623854
54,2019,4,1000055,2.7522935779816518
55,2019,4,1000056,3.3057851239669422
56,2019,4,1000057,0.5649717514124294
57,2019,4,1000058,2.8368794326241136
58,2019,4,1000059,3.7037037037037033
59,2019,4,1000060,1.7857142857142856
60,2019,4,1000061,2.6785714285714284
61,2019,4,1000062,3.968253968253968
62,2019,4,1000063,4.62962962962963
63,2019,4,1000064,3.9215686274509802
64,2019,4,1000065,1.4388489208633095
65,2019,4,1000066,0.8849557522123894
66,2019,4,1000067,0.6097560975609756
67,2019,4,1000068,2.515723270440252
68,2019,4,1000069,1.0309278350515463
69,2019,4,1000070,2.941176470588235
70,2019,4,1000071,2.26537216828479
71,2019,4,1000072,3.571428571428571
72,2019,4,1000073,5.221932114882506
73,2019,4,1000074,1.9607843137254901
74,2019,4,1000075,3.278688524590164
75,2019,4,1000076,2.941176470588235
76,2019,4,1000077,3.286384976525822
77,2019,4,1000078,2.564102564102564
78,2019,4,1000079,0.911854103343465
79,2019,4,1000080,1.5463917525773196
80,2019,4,1000081,3.35195530726257
81,2019,4,1000082,6.9306930693069315
82,2019,4,1000083,0.0
83,2019,4,1000084,1.3986013986013985
84,2019,4,1000085,2.0618556701030926
85,2019,4,1000086,5.217391304347826
86,2019,4,1000087,2.7777777777777777
87,2019,4,1000088,2.797202797202797
88,2019,4,1000089,4.166666666666666
89,2019,4,1000090,3.260869565217391
90,2019,4,1000091,2.8089887640449436
91,2019,4,1000092,3.4782608695652173
92,2019,4,1000093,0.0
93,2019,4,1000094,1.935483870967742
94,2019,4,1000095,2.73972602739726
95,2019,4,1000096,3.1746031746031744
96,2019,4,1000097,3.488372093023256
97,2019,4,1000098,3.7593984962406015
98,2019,4,1000099,2.185792349726776
99,2019,4,1000100,3.3112582781456954
100,2019,4,1000101,0.0
101,2019,4,1000102,0.0
102,2019,4,1000103,0.0
103,2019,4,1000104,4.975124378109453
104,2019,4,1000105,2.604166666666667
105,2019,4,1000106,3.8834951456310676
106,2019,4,1000107,2.3952095808383236
107,2019,4,1000108,5.670103092783505
108,2019,4,1000109,4.022988505747127
