,기준_년_코드,기준_분기_코드,상권코드,폐업률
0,2019,2,1000001,4.651162790697675
1,2019,2,1000002,2.608695652173913
2,2019,2,1000003,2.6490066225165565
3,2019,2,1000004,0.0
4,2019,2,1000005,4.615384615384616
5,2019,2,1000006,4.054054054054054
6,2019,2,1000007,2.941176470588235
7,2019,2,1000008,2.4691358024691357
8,2019,2,1000009,6.8181818181818175
9,2019,2,1000010,4.37956204379562
10,2019,2,1000011,3.149606299212598
11,2019,2,1000012,4.10958904109589
12,2019,2,1000013,0.6944444444444444
13,2019,2,1000014,0.0
14,2019,2,1000015,2.158273381294964
15,2019,2,1000016,2.8846153846153846
16,2019,2,1000017,0.3189792663476874
17,2019,2,1000018,5.660377358490567
18,2019,2,1000019,1.9047619047619049
19,2019,2,1000020,0.0
20,2019,2,1000021,1.3333333333333335
21,2019,2,1000022,4.411764705882353
22,2019,2,1000023,3.8461538461538463
23,2019,2,1000024,6.0606060606060606
24,2019,2,1000025,0.0
25,2019,2,1000026,5.0
26,2019,2,1000027,3.389830508474576
27,2019,2,1000028,2.3474178403755865
28,2019,2,1000029,1.6129032258064515
29,2019,2,1000030,3.508771929824561
30,2019,2,1000031,1.6528925619834711
31,2019,2,1000032,2.2026431718061676
32,2019,2,1000033,2.3391812865497075
33,2019,2,1000034,4.433497536945813
34,2019,2,1000035,4.424778761061947
35,2019,2,1000036,1.9230769230769231
36,2019,2,1000037,6.153846153846154
37,2019,2,1000038,1.2048192771084338
38,2019,2,1000039,0.904977375565611
39,2019,2,1000040,1.2903225806451613
40,2019,2,1000041,4.545454545454546
41,2019,2,1000042,0.6369426751592357
42,2019,2,1000043,3.5294117647058822
43,2019,2,1000044,2.083333333333333
44,2019,2,1000045,0.7352941176470588
45,2019,2,1000046,1.5267175572519083
46,2019,2,1000047,1.7751479289940828
47,2019,2,1000048,2.2900763358778624
48,2019,2,1000049,2.7777777777777777
49,2019,2,1000050,0.0
50,2019,2,1000051,4.3478260869565215
51,2019,2,1000052,3.3333333333333335
52,2019,2,1000053,4.615384615384616
53,2019,2,1000054,4.098360655737705
54,2019,2,1000055,5.405405405405405
55,2019,2,1000056,2.459016393442623
56,2019,2,1000057,1.1494252873563218
57,2019,2,1000058,4.166666666666666
58,2019,2,1000059,0.0
59,2019,2,1000060,4.424778761061947
60,2019,2,1000061,3.5398230088495577
61,2019,2,1000062,3.816793893129771
62,2019,2,1000063,5.660377358490567
63,2019,2,1000064,0.0
64,2019,2,1000065,1.4492753623188406
65,2019,2,1000066,1.7857142857142856
66,2019,2,1000067,1.2269938650306749
67,2019,2,1000068,0.6369426751592357
68,2019,2,1000069,6.122448979591836
69,2019,2,1000070,5.314009661835748
70,2019,2,1000071,2.348993288590604
71,2019,2,1000072,0.8771929824561403
72,2019,2,1000073,3.27455919395466
73,2019,2,1000074,0.0
74,2019,2,1000075,3.3057851239669422
75,2019,2,1000076,6.0606060606060606
76,2019,2,1000077,2.7777777777777777
77,2019,2,1000078,0.8620689655172413
78,2019,2,1000079,1.5151515151515151
79,2019,2,1000080,3.0927835051546393
80,2019,2,1000081,5.524861878453039
81,2019,2,1000082,0.0
82,2019,2,1000083,3.8461538461538463
83,2019,2,1000084,1.5625
84,2019,2,1000085,4.6875
85,2019,2,1000086,2.5210084033613445
86,2019,2,1000087,2.857142857142857
87,2019,2,1000088,2.73972602739726
88,2019,2,1000089,6.666666666666667
89,2019,2,1000090,2.2222222222222223
90,2019,2,1000091,3.977272727272727
91,2019,2,1000092,1.8691588785046727
92,2019,2,1000093,1.0869565217391304
93,2019,2,1000094,2.6143790849673203
94,2019,2,1000095,2.631578947368421
95,2019,2,1000096,3.125
96,2019,2,1000097,4.545454545454546
97,2019,2,1000098,2.898550724637681
98,2019,2,1000099,2.824858757062147
99,2019,2,1000100,1.8518518518518516
100,2019,2,1000101,4.3478260869565215
101,2019,2,1000102,2.127659574468085
102,2019,2,1000103,3.076923076923077
103,2019,2,1000104,3.535353535353535
104,2019,2,1000105,5.681818181818182
105,2019,2,1000106,2.3696682464454977
106,2019,2,1000107,3.592814371257485
107,2019,2,1000108,3.684210526315789
108,2019,2,1000109,2.312138728323699
109,2019,2,1000110,5.932203389830509
110,2019,2,1000111,4.6875
111,2019,2,1000112,2.1052631578947367
112,2019,2,1000113,2.3529411764705883
113,2019,2,1000114,1.6042780748663104
114,2019,2,1000115,1.8518518518518516
115,2019,2,1000116,3.278688524590164
116,2019,2,1000117,1.098901098901099
117,2019,2,1000118,4.642857142857143
118,2019,2,1000119,3.149606299212598
119,2019,2,1000120,3.508771929824561
120,2019,2,1000121,2.8301886792452833
121,2019,2,1000122,10.144927536231885
122,2019,2,1000123,3.088803088803089
123,2019,2,1000124,3.1746031746031744
124,2019,2,1000125,4.40251572327044
125,2019,2,1000126,4.761904761904762
126,2019,2,1000127,5.625
127,2019,2,1000128,5.128205128205128
128,2019,2,1000129,1.550387596899225
129,2019,2,1000130,5.084745762711865
130,2019,2,1000131,3.4722222222222223
131,2019,2,1000132,5.47945205479452
132,2019,2,1000133,2.197802197802198
133,2019,2,1000134,4.464285714285714
134,2019,2,1000135,2.586206896551724
135,2019,2,1000136,4.6082949308755765
136,2019,2,1000137,5.445544554455446
137,2019,2,1000138,6.428571428571428
138,2019,2,1000139,1.7045454545454544
139,2019,2,1000140,2.142857142857143
140,2019,2,1000141,3.418803418803419
141,2019,2,1000142,4.3478260869565215
142,2019,2,1000143,2.7777777777777777
143,2019,2,1000144,3.9215686274509802
144,2019,2,1000145,2.272727272727273
145,2019,2,1000146,3.4482758620689653
146,2019,2,1000147,4.2105263157894735
147,2019,2,1000148,4.568527918781726
148,2019,2,1000149,0.0
149,2019,2,1000150,3.3333333333333335
150,2019,2,1000151,3.0927835051546393
151,2019,2,1000152,4.310344827586207
152,2019,2,1000153,5.521472392638037
153,2019,2,1000154,2.312138728323699
154,2019,2,1000155,3.5211267605633805
155,2019,2,1000156,2.2123893805309733
156,2019,2,1000157,3.4482758620689653
157,2019,2,1000158,6.177606177606178
158,2019,2,1000159,4.166666666666666
159,2019,2,1000160,3.7593984962406015
160,2019,2,1000161,5.056179775280898
161,2019,2,1000162,1.7857142857142856
162,2019,2,1000163,2.797202797202797
163,2019,2,1000164,1.7094017094017095
164,2019,2,1000165,3.080568720379147
165,2019,2,1000166,1.0362694300518136
166,2019,2,1000167,1.9801980198019802
167,2019,2,1000168,6.593406593406594
168,2019,2,1000169,9.58904109589041
169,2019,2,1000170,1.0638297872340425
170,2019,2,1000171,5.813953488372093
171,2019,2,1000172,6.1946902654867255
172,2019,2,1000173,2.2900763358778624
173,2019,2,1000174,6.944444444444445
174,2019,2,1000175,4.848484848484849
175,2019,2,1000176,3.902439024390244
176,2019,2,1000177,2.6178010471204187
177,2019,2,1000178,2.608695652173913
178,2019,2,1000179,5.555555555555555
179,2019,2,1000180,4.958677685950414
180,2019,2,1000181,2.912621359223301
181,2019,2,1000182,7.042253521126761
182,2019,2,1000183,2.380952380952381
183,2019,2,1000184,7.096774193548387
184,2019,2,1000185,1.5151515151515151
185,2019,2,1000186,1.5625
186,2019,2,1000187,2.0
187,2019,2,1000188,3.0
188,2019,2,1000189,3.1088082901554404
189,2019,2,1000190,4.324324324324325
190,2019,2,1000191,0.0
191,2019,2,1000192,1.4492753623188406
192,2019,2,1000193,2.9069767441860463
193,2019,2,1000194,3.571428571428571
194,2019,2,1000195,8.333333333333332
195,2019,2,1000196,1.4388489208633095
196,2019,2,1000197,4.597701149425287
197,2019,2,1000198,1.3605442176870748
198,2019,2,1000199,4.0
199,2019,2,1000200,5.714285714285714
200,2019,2,1000201,4.694835680751173
201,2019,2,1000202,3.5398230088495577
202,2019,2,1000203,4.273504273504273
203,2019,2,1000204,4.838709677419355
204,2019,2,1000205,1.5527950310559007
205,2019,2,1000206,6.8493150684931505
206,2019,2,1000207,4.273504273504273
207,2019,2,1000208,5.0
208,2019,2,1000209,0.0
209,2019,2,1000210,0.5586592178770949
210,2019,2,1000211,5.263157894736842
211,2019,2,1000212,1.8018018018018018
