,기준_년_코드,기준_분기_코드,상권코드,폐업률
0,2019,1,1000001,1.8433179723502304
1,2019,1,1000002,7.758620689655173
2,2019,1,1000003,2.6578073089700998
3,2019,1,1000004,3.6585365853658534
4,2019,1,1000005,8.064516129032258
5,2019,1,1000006,1.3513513513513513
6,2019,1,1000007,5.853658536585367
7,2019,1,1000008,2.5316455696202533
8,2019,1,1000009,5.755395683453238
9,2019,1,1000010,6.0606060606060606
10,2019,1,1000011,3.125
11,2019,1,1000012,4.10958904109589
12,2019,1,1000013,2.18978102189781
13,2019,1,1000014,8.333333333333332
14,2019,1,1000015,0.7299270072992701
15,2019,1,1000016,2.9268292682926833
16,2019,1,1000017,1.4376996805111821
17,2019,1,1000018,2.803738317757009
18,2019,1,1000019,12.264150943396226
19,2019,1,1000020,2.7522935779816518
20,2019,1,1000021,4.10958904109589
21,2019,1,1000022,0.0
22,2019,1,1000023,7.6923076923076925
23,2019,1,1000024,2.857142857142857
24,2019,1,1000025,0.0
25,2019,1,1000026,4.938271604938271
26,2019,1,1000027,3.508771929824561
27,2019,1,1000028,4.265402843601896
28,2019,1,1000029,0.0
29,2019,1,1000030,0.5780346820809248
30,2019,1,1000031,5.737704918032787
31,2019,1,1000032,2.7027027027027026
32,2019,1,1000033,1.7543859649122806
33,2019,1,1000034,1.9900497512437811
34,2019,1,1000035,3.571428571428571
35,2019,1,1000036,3.8095238095238098
36,2019,1,1000037,0.0
37,2019,1,1000038,2.4096385542168677
38,2019,1,1000039,1.3574660633484164
39,2019,1,1000040,2.631578947368421
40,2019,1,1000041,2.6548672566371683
41,2019,1,1000042,3.2679738562091507
42,2019,1,1000043,1.1627906976744187
43,2019,1,1000044,0.0
44,2019,1,1000045,2.9850746268656714
45,2019,1,1000046,5.384615384615385
46,2019,1,1000047,2.3529411764705883
47,2019,1,1000048,4.615384615384616
48,2019,1,1000049,2.8169014084507045
49,2019,1,1000050,7.4074074074074066
50,2019,1,1000051,4.3478260869565215
51,2019,1,1000052,3.296703296703297
52,2019,1,1000053,1.5267175572519083
53,2019,1,1000054,10.4
54,2019,1,1000055,3.669724770642202
55,2019,1,1000056,4.201680672268908
56,2019,1,1000057,2.2988505747126435
57,2019,1,1000058,2.7586206896551726
58,2019,1,1000059,1.9230769230769231
59,2019,1,1000060,4.464285714285714
60,2019,1,1000061,0.8928571428571428
61,2019,1,1000062,3.8461538461538463
62,2019,1,1000063,4.716981132075472
63,2019,1,1000064,3.9215686274509802
64,2019,1,1000065,3.6764705882352944
65,2019,1,1000066,0.8928571428571428
66,2019,1,1000067,1.875
67,2019,1,1000068,3.821656050955414
68,2019,1,1000069,3.9215686274509802
69,2019,1,1000070,1.4084507042253522
70,2019,1,1000071,4.166666666666666
71,2019,1,1000072,4.424778761061947
72,2019,1,1000073,6.122448979591836
73,2019,1,1000074,3.7735849056603774
74,2019,1,1000075,2.4193548387096775
75,2019,1,1000076,4.545454545454546
76,2019,1,1000077,1.8518518518518516
77,2019,1,1000078,0.8695652173913043
78,2019,1,1000079,2.7522935779816518
79,2019,1,1000080,3.608247422680412
80,2019,1,1000081,4.972375690607735
81,2019,1,1000082,1.9417475728155338
82,2019,1,1000083,0.0
83,2019,1,1000084,3.968253968253968
84,2019,1,1000085,6.382978723404255
85,2019,1,1000086,1.680672268907563
86,2019,1,1000087,4.716981132075472
87,2019,1,1000088,4.827586206896552
88,2019,1,1000089,0.0
89,2019,1,1000090,1.1627906976744187
90,2019,1,1000091,4.4692737430167595
91,2019,1,1000092,3.8095238095238098
92,2019,1,1000093,3.296703296703297
93,2019,1,1000094,3.896103896103896
94,2019,1,1000095,2.564102564102564
95,2019,1,1000096,3.1746031746031744
96,2019,1,1000097,8.045977011494253
97,2019,1,1000098,1.4388489208633095
98,2019,1,1000099,1.744186046511628
99,2019,1,1000100,3.75
100,2019,1,1000101,2.857142857142857
101,2019,1,1000102,3.1578947368421053
102,2019,1,1000103,3.8461538461538463
103,2019,1,1000104,3.5000000000000004
104,2019,1,1000105,2.4096385542168677
105,2019,1,1000106,5.238095238095238
106,2019,1,1000107,1.8181818181818181
107,2019,1,1000108,3.1578947368421053
108,2019,1,1000109,4.545454545454546
109,2019,1,1000110,3.4482758620689653
110,2019,1,1000111,4.6875
111,2019,1,1000112,1.0471204188481675
112,2019,1,1000113,3.1372549019607843
113,2019,1,1000114,1.6304347826086956
114,2019,1,1000115,1.2658227848101267
115,2019,1,1000116,3.314917127071823
